match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
335986,1,Deccan Chargers,Kolkata Knight Riders,8,1,AC Gilchrist,M Kartik,A Symonds,0,0,0,,1,AC Gilchrist,caught,Mohammad Hafeez
335986,1,Deccan Chargers,Kolkata Knight Riders,8,2,RG Sharma,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,3,RG Sharma,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,4,RG Sharma,M Kartik,A Symonds,0,0,0,,1,RG Sharma,caught,WP Saha
335986,1,Deccan Chargers,Kolkata Knight Riders,8,5,SB Styris,M Kartik,A Symonds,0,0,0,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,6,SB Styris,M Kartik,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,1,SB Styris,Mohammad Hafeez,A Symonds,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,2,A Symonds,Mohammad Hafeez,SB Styris,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,3,SB Styris,Mohammad Hafeez,A Symonds,0,1,1,legbyes,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,9,4,A Symonds,Mohammad Hafeez,SB Styris,0,0,0,,0,,,
